node_id,node_order,node_name,node_goal,node_stage,node_substage,skill_name_cn,skill_name_en,skill_role_in_node,source_l1,source_l2,source_l3,dependency_skills,current_node_input_docs,current_node_output_docs,next_node_ids,next_node_names,next_node_input_docs,priority,recommended_first_batch,boundary_positioning,phase_boundary,action_boundary,upstream_boundary,downstream_handoff,adjacent_skill_boundary,dependency_count
N270,270,发布准备与策略,产出发布说明、发版检查、变更摘要、回滚预案和灰度建议,发布与交付,发布准备,回滚预案生成,rollback-plan-generation,产出,发布与交付,发布准备,回滚准备,发布说明生成; 影响范围分析,开发任务拆分表.csv; PR描述.md; 质量门禁检查单.md; Diff风险点评.md,发布说明.md; 发版检查清单.csv; 变更摘要.md; 回滚预案.md; 灰度发布建议.md; 发布风险评估.md,N280;N290;N360,配置环境与发布执行;发布验证与上线验收;跨团队对齐与版本节奏,发布说明.md; 发版检查清单.csv; 发布风险评估.md,P1,否,在发布与交付-发布准备环节，围绕“生成版本失败后的回滚方案”提供以草稿、清单、结构化结果为主。,止于上线准备、检查、执行编排与验证，不深入线上故障根因定位与长期修复。,负责生成初稿、清单、说明或文档，不保证可直接上线/发布，仍需人工校对。,以上游技能输出为前置输入：发布说明生成; 影响范围分析。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,同一子域相邻技能：发布说明生成；发版检查清单；变更摘要生成。,0
N270,270,发布准备与策略,产出发布说明、发版检查、变更摘要、回滚预案和灰度建议,发布与交付,发布准备,灰度发布建议,canary-release-recommendation,分析/提炼,发布与交付,发布策略,灰度建议,发布风险评估; 发布说明生成,开发任务拆分表.csv; PR描述.md; 质量门禁检查单.md; Diff风险点评.md,发布说明.md; 发版检查清单.csv; 变更摘要.md; 回滚预案.md; 灰度发布建议.md; 发布风险评估.md,N280;N290;N360,配置环境与发布执行;发布验证与上线验收;跨团队对齐与版本节奏,发布说明.md; 发版检查清单.csv; 发布风险评估.md,P1,否,在发布与交付-发布策略环节，围绕“建议灰度范围、顺序和观察项”提供以判断依据、风险提示、建议为主。,止于上线准备、检查、执行编排与验证，不深入线上故障根因定位与长期修复。,负责提出建议、解释现象或定位问题，不直接修改系统、代码或流程。,以上游技能输出为前置输入：发布风险评估; 发布说明生成。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,同一子域相邻技能：发布风险评估。,0
N280,280,配置环境与发布执行,检查配置与环境差异并编排发布任务,发布与交付,发布执行,发布任务编排,release-task-orchestration,产出,发布与交付,发布执行,发布任务,发版检查清单; 发布说明生成,发布说明.md; 发版检查清单.csv; 环境配置清单,配置变更检查单.csv; 环境差异检查单.csv; 发布任务编排表.csv,N290;N330,发布验证与上线验收;技术与运维文档输出,配置变更检查单.csv; 环境差异检查单.csv; 发布任务编排表.csv,P2,否,在发布与交付-发布执行环节，围绕“串联上线动作顺序和责任人”提供以草稿、清单、结构化结果为主。,止于上线准备、检查、执行编排与验证，不深入线上故障根因定位与长期修复。,负责流程控制、节点治理或资源管理，不替代被编排技能本身的专业输出。,以上游技能输出为前置输入：发版检查清单; 发布说明生成。,典型下游衔接：部署文档生成。,主要与这些技能形成边界：发版检查清单；发布说明生成；部署文档生成。,1
N280,280,配置环境与发布执行,检查配置与环境差异并编排发布任务,发布与交付,发布执行,环境差异检查,environment-difference-check,校验/判断,发布与交付,变更检查,环境差异,配置变更检查,发布说明.md; 发版检查清单.csv; 环境配置清单,配置变更检查单.csv; 环境差异检查单.csv; 发布任务编排表.csv,N290;N330,发布验证与上线验收;技术与运维文档输出,配置变更检查单.csv; 环境差异检查单.csv; 发布任务编排表.csv,P1,否,在发布与交付-变更检查环节，围绕“对比测试、预发和线上配置差异”提供以汇总、归类、展示为主。,止于上线准备、检查、执行编排与验证，不深入线上故障根因定位与长期修复。,负责按规范或规则核查并指出问题，不自动修复或代替负责人签字。,以上游技能输出为前置输入：配置变更检查。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,同一子域相邻技能：配置变更检查。,0
N280,280,配置环境与发布执行,检查配置与环境差异并编排发布任务,发布与交付,发布执行,配置变更检查,configuration-change-check,校验/判断,发布与交付,变更检查,配置检查,发布说明生成,发布说明.md; 发版检查清单.csv; 环境配置清单,配置变更检查单.csv; 环境差异检查单.csv; 发布任务编排表.csv,N290;N330,发布验证与上线验收;技术与运维文档输出,配置变更检查单.csv; 环境差异检查单.csv; 发布任务编排表.csv,P1,否,在发布与交付-变更检查环节，围绕“检查环境配置和参数变更”提供以解释、识别、归因为主。,止于上线准备、检查、执行编排与验证，不深入线上故障根因定位与长期修复。,负责按规范或规则核查并指出问题，不自动修复或代替负责人签字。,以上游技能输出为前置输入：发布说明生成。,典型下游衔接：环境差异检查。,同一子域相邻技能：环境差异检查。,1
N290,290,发布验证与上线验收,形成发布后验证清单并辅助上线验收,发布与交付,发布验证,上线验收辅助,go-live-acceptance-assistant,执行,发布与交付,发布验证,上线验收,发布后验证清单,验收标准.md; 发布说明.md; 发布任务编排表.csv,发布后验证清单.csv; 上线验收记录.md,N300,运行监控与日志定位,发布后验证清单.csv; 上线验收记录.md,P1,否,在发布与交付-发布验证环节，围绕“汇总上线效果与问题确认项”提供以解释、识别、归因为主。,止于上线准备、检查、执行编排与验证，不深入线上故障根因定位与长期修复。,负责汇总、合并和归类输入，不做价值判断、优先级排序或正式方案定稿。,以上游技能输出为前置输入：发布后验证清单。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,同一子域相邻技能：发布后验证清单。,0
N290,290,发布验证与上线验收,形成发布后验证清单并辅助上线验收,发布与交付,发布验证,发布后验证清单,post-release-validation-checklist,执行,发布与交付,发布验证,发布验证,验收标准生成; 发布说明生成,验收标准.md; 发布说明.md; 发布任务编排表.csv,发布后验证清单.csv; 上线验收记录.md,N300,运行监控与日志定位,发布后验证清单.csv; 上线验收记录.md,P1,否,在发布与交付-发布验证环节，围绕“生成上线后检查与验收动作”提供以草稿、清单、结构化结果为主。,止于上线准备、检查、执行编排与验证，不深入线上故障根因定位与长期修复。,负责生成初稿、清单、说明或文档，不保证可直接上线/发布，仍需人工校对。,以上游技能输出为前置输入：验收标准生成; 发布说明生成。,典型下游衔接：上线验收辅助；监控指标解读；日志分析。,同一子域相邻技能：上线验收辅助。,3
N300,300,运行监控与日志定位,基于监控、日志、调用链和Bug现象完成异常定位与影响分析,运行与故障处理,运行监控与定位,Bug分析,bug-analysis,分析/提炼,运行与故障处理,问题定位,Bug分析,日志分析; Diff风险点评审,发布后验证清单.csv; 日志文件; 监控面板截图; trace数据; Diff风险点评.md,监控指标解读.md; 日志分析.md; Trace分析.md; Bug分析.md; 异常聚类表.csv; 高频报错摘要.md; 根因定位建议.md; 影响范围分析.md; 告警归因.md,N310;N320;N330,处置响应与修复评估;故障复盘沉淀;技术与运维文档输出,根因定位建议.md; 影响范围分析.md; 告警归因.md,P0,是,在运行与故障处理-问题定位环节，围绕“结合现象、日志和代码变更判断根因”提供以判断依据、风险提示、建议为主。,止于监控解读、故障定位、处置建议和复盘，不替代长期架构改造或正式版本规划。,负责提出建议、解释现象或定位问题，不直接修改系统、代码或流程。,以上游技能输出为前置输入：日志分析; Diff风险点评审。,典型下游衔接：测试失败归因；根因定位建议；影响范围分析；值班处置建议；Skill路由选择。,同一子域相邻技能：异常聚类；高频报错摘要；根因定位建议。,5
N300,300,运行监控与日志定位,基于监控、日志、调用链和Bug现象完成异常定位与影响分析,运行与故障处理,运行监控与定位,Trace调用链分析,trace-call-chain-analysis,分析/提炼,运行与故障处理,调用链分析,Trace分析,监控指标解读; 日志分析,发布后验证清单.csv; 日志文件; 监控面板截图; trace数据; Diff风险点评.md,监控指标解读.md; 日志分析.md; Trace分析.md; Bug分析.md; 异常聚类表.csv; 高频报错摘要.md; 根因定位建议.md; 影响范围分析.md; 告警归因.md,N310;N320;N330,处置响应与修复评估;故障复盘沉淀;技术与运维文档输出,根因定位建议.md; 影响范围分析.md; 告警归因.md,P1,否,在运行与故障处理-调用链分析环节，围绕“分析跨服务调用路径与瓶颈”提供以解释、识别、归因为主。,止于监控解读、故障定位、处置建议和复盘，不替代长期架构改造或正式版本规划。,负责提出建议、解释现象或定位问题，不直接修改系统、代码或流程。,以上游技能输出为前置输入：监控指标解读; 日志分析。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,主要与这些技能形成边界：监控指标解读；日志分析。,0
N300,300,运行监控与日志定位,基于监控、日志、调用链和Bug现象完成异常定位与影响分析,运行与故障处理,运行监控与定位,告警归因,alert-attribution,校验/判断,运行与故障处理,处置响应,告警归因,监控指标解读; 日志分析,发布后验证清单.csv; 日志文件; 监控面板截图; trace数据; Diff风险点评.md,监控指标解读.md; 日志分析.md; Trace分析.md; Bug分析.md; 异常聚类表.csv; 高频报错摘要.md; 根因定位建议.md; 影响范围分析.md; 告警归因.md,N310;N320;N330,处置响应与修复评估;故障复盘沉淀;技术与运维文档输出,根因定位建议.md; 影响范围分析.md; 告警归因.md,P1,否,在运行与故障处理-处置响应环节，围绕“判断告警来源和是否误报”提供以解释、识别、归因为主。,止于监控解读、故障定位、处置建议和复盘，不替代长期架构改造或正式版本规划。,负责提出建议、解释现象或定位问题，不直接修改系统、代码或流程。,以上游技能输出为前置输入：监控指标解读; 日志分析。,典型下游衔接：值班处置建议；故障时间线整理。,同一子域相邻技能：值班处置建议；修复方案建议；热修复风险评估。,2
